RUN	20121113002659	profilesearchsimulation	 
ACTION	Main page	73	Start of scenario	1352762822947	1352762822947	1352762822947	1352762822947	OK	 
ACTION	Main page	72	Start of scenario	1352762822947	1352762822947	1352762822947	1352762822947	OK	 
ACTION	Main page	72	Dashboard	1352762822950	1352762822966	1352762822951	1352762822966	OK	 
ACTION	Main page	73	Dashboard	1352762822948	1352762822968	1352762822949	1352762822968	OK	 
ACTION	Main page	74	Start of scenario	1352762822996	1352762822996	1352762822996	1352762822996	OK	 
ACTION	Main page	74	Dashboard	1352762822997	1352762823013	1352762822998	1352762823012	OK	 
ACTION	Main page	76	Start of scenario	1352762823046	1352762823046	1352762823046	1352762823046	OK	 
ACTION	Main page	75	Start of scenario	1352762823047	1352762823047	1352762823047	1352762823047	OK	 
ACTION	Main page	76	Dashboard	1352762823047	1352762823064	1352762823048	1352762823064	OK	 
ACTION	Main page	75	Dashboard	1352762823049	1352762823065	1352762823049	1352762823064	OK	 
ACTION	Main page	77	Start of scenario	1352762823096	1352762823096	1352762823096	1352762823096	OK	 
ACTION	Main page	78	Start of scenario	1352762823096	1352762823096	1352762823096	1352762823096	OK	 
ACTION	Main page	77	Dashboard	1352762823097	1352762823115	1352762823098	1352762823114	OK	 
ACTION	Main page	78	Dashboard	1352762823099	1352762823115	1352762823100	1352762823115	OK	 
ACTION	Main page	79	Start of scenario	1352762823147	1352762823147	1352762823147	1352762823147	OK	 
ACTION	Main page	79	Dashboard	1352762823148	1352762823163	1352762823149	1352762823163	OK	 
ACTION	Main page	80	Start of scenario	1352762823197	1352762823197	1352762823197	1352762823197	OK	 
ACTION	Main page	81	Start of scenario	1352762823197	1352762823197	1352762823197	1352762823197	OK	 
ACTION	Main page	80	Dashboard	1352762823198	1352762823215	1352762823199	1352762823214	OK	 
ACTION	Main page	81	Dashboard	1352762823200	1352762823216	1352762823201	1352762823215	OK	 
ACTION	Main page	83	Start of scenario	1352762823247	1352762823247	1352762823247	1352762823247	OK	 
ACTION	Main page	82	Start of scenario	1352762823247	1352762823247	1352762823247	1352762823247	OK	 
ACTION	Main page	83	Dashboard	1352762823248	1352762823265	1352762823250	1352762823264	OK	 
ACTION	Main page	82	Dashboard	1352762823250	1352762823265	1352762823251	1352762823265	OK	 
ACTION	Main page	84	Start of scenario	1352762823296	1352762823296	1352762823296	1352762823296	OK	 
ACTION	Main page	84	Dashboard	1352762823297	1352762823308	1352762823298	1352762823308	OK	 
ACTION	Main page	86	Start of scenario	1352762823347	1352762823347	1352762823347	1352762823347	OK	 
ACTION	Main page	85	Start of scenario	1352762823348	1352762823348	1352762823348	1352762823348	OK	 
ACTION	Main page	86	Dashboard	1352762823348	1352762823363	1352762823350	1352762823363	OK	 
ACTION	Main page	85	Dashboard	1352762823350	1352762823363	1352762823351	1352762823363	OK	 
ACTION	Main page	87	Start of scenario	1352762823397	1352762823397	1352762823397	1352762823397	OK	 
ACTION	Main page	88	Start of scenario	1352762823397	1352762823397	1352762823397	1352762823397	OK	 
ACTION	Main page	87	Dashboard	1352762823398	1352762823411	1352762823400	1352762823411	OK	 
ACTION	Main page	88	Dashboard	1352762823401	1352762823418	1352762823402	1352762823418	OK	 
ACTION	Main page	89	Start of scenario	1352762823447	1352762823447	1352762823447	1352762823447	OK	 
ACTION	Main page	89	Dashboard	1352762823448	1352762823460	1352762823450	1352762823460	OK	 
ACTION	Main page	90	Start of scenario	1352762823497	1352762823497	1352762823497	1352762823497	OK	 
ACTION	Main page	91	Start of scenario	1352762823498	1352762823498	1352762823498	1352762823498	OK	 
ACTION	Main page	90	Dashboard	1352762823498	1352762823510	1352762823500	1352762823510	OK	 
ACTION	Main page	91	Dashboard	1352762823500	1352762823517	1352762823501	1352762823517	OK	 
ACTION	Main page	92	Start of scenario	1352762823546	1352762823546	1352762823546	1352762823546	OK	 
ACTION	Main page	93	Start of scenario	1352762823546	1352762823546	1352762823546	1352762823546	OK	 
ACTION	Main page	92	Dashboard	1352762823547	1352762823560	1352762823549	1352762823560	OK	 
ACTION	Main page	93	Dashboard	1352762823549	1352762823566	1352762823550	1352762823566	OK	 
ACTION	Main page	94	Start of scenario	1352762823597	1352762823597	1352762823597	1352762823597	OK	 
ACTION	Main page	95	Start of scenario	1352762823647	1352762823647	1352762823647	1352762823647	OK	 
ACTION	Main page	96	Start of scenario	1352762823647	1352762823647	1352762823647	1352762823647	OK	 
ACTION	Main page	94	Dashboard	1352762823598	1352762823663	1352762823598	1352762823662	OK	 
ACTION	Main page	95	Dashboard	1352762823648	1352762823673	1352762823650	1352762823673	OK	 
ACTION	Main page	96	Dashboard	1352762823650	1352762823674	1352762823651	1352762823674	OK	 
ACTION	Main page	97	Start of scenario	1352762823697	1352762823697	1352762823697	1352762823697	OK	 
ACTION	Main page	98	Start of scenario	1352762823697	1352762823697	1352762823697	1352762823697	OK	 
ACTION	Main page	97	Dashboard	1352762823698	1352762823714	1352762823699	1352762823713	OK	 
ACTION	Main page	98	Dashboard	1352762823700	1352762823725	1352762823701	1352762823724	OK	 
ACTION	Main page	99	Start of scenario	1352762823747	1352762823747	1352762823747	1352762823747	OK	 
ACTION	Main page	99	Dashboard	1352762823748	1352762823765	1352762823749	1352762823765	OK	 
ACTION	Main page	100	Start of scenario	1352762823797	1352762823797	1352762823797	1352762823797	OK	 
ACTION	Main page	101	Start of scenario	1352762823798	1352762823798	1352762823798	1352762823798	OK	 
ACTION	Main page	100	Dashboard	1352762823799	1352762823811	1352762823800	1352762823811	OK	 
ACTION	Main page	101	Dashboard	1352762823801	1352762823817	1352762823802	1352762823817	OK	 
ACTION	Main page	103	Start of scenario	1352762823847	1352762823847	1352762823847	1352762823847	OK	 
ACTION	Main page	102	Start of scenario	1352762823848	1352762823848	1352762823848	1352762823848	OK	 
ACTION	Main page	103	Dashboard	1352762823848	1352762823870	1352762823849	1352762823870	OK	 
ACTION	Main page	102	Dashboard	1352762823850	1352762823879	1352762823851	1352762823879	OK	 
ACTION	Main page	1	Profile 1	1352762823849	1352762823892	1352762823850	1352762823891	OK	 
ACTION	Main page	104	Start of scenario	1352762823897	1352762823897	1352762823897	1352762823897	OK	 
ACTION	Main page	104	Dashboard	1352762823898	1352762823912	1352762823899	1352762823911	OK	 
ACTION	Main page	106	Start of scenario	1352762823946	1352762823946	1352762823946	1352762823946	OK	 
ACTION	Main page	105	Start of scenario	1352762823947	1352762823947	1352762823947	1352762823947	OK	 
ACTION	Main page	2	Profile 1	1352762823898	1352762823948	1352762823899	1352762823948	OK	 
ACTION	Main page	106	Dashboard	1352762823948	1352762823970	1352762823955	1352762823970	OK	 
ACTION	Main page	105	Dashboard	1352762823950	1352762823981	1352762823958	1352762823981	OK	 
ACTION	Main page	4	Profile 1	1352762823948	1352762823990	1352762823949	1352762823990	OK	 
ACTION	Main page	5	Profile 1	1352762823950	1352762823991	1352762823955	1352762823991	OK	 
ACTION	Main page	107	Start of scenario	1352762823997	1352762823997	1352762823997	1352762823997	OK	 
ACTION	Main page	108	Start of scenario	1352762823997	1352762823997	1352762823997	1352762823997	OK	 
ACTION	Main page	3	Profile 1	1352762823899	1352762824006	1352762823900	1352762824006	OK	 
ACTION	Main page	107	Dashboard	1352762823997	1352762824013	1352762823998	1352762824013	OK	 
ACTION	Main page	108	Dashboard	1352762823998	1352762824021	1352762823999	1352762824021	OK	 
ACTION	Main page	6	Profile 1	1352762823997	1352762824033	1352762823999	1352762824033	OK	 
ACTION	Main page	109	Start of scenario	1352762824047	1352762824047	1352762824047	1352762824047	OK	 
ACTION	Main page	109	Dashboard	1352762824048	1352762824058	1352762824049	1352762824058	OK	 
ACTION	Main page	7	Profile 1	1352762824048	1352762824073	1352762824049	1352762824072	OK	 
ACTION	Main page	8	Profile 1	1352762824049	1352762824077	1352762824050	1352762824077	OK	 
ACTION	Main page	110	Start of scenario	1352762824096	1352762824096	1352762824096	1352762824096	OK	 
ACTION	Main page	111	Start of scenario	1352762824096	1352762824096	1352762824096	1352762824096	OK	 
ACTION	Main page	110	Dashboard	1352762824097	1352762824108	1352762824098	1352762824108	OK	 
ACTION	Main page	111	Dashboard	1352762824098	1352762824116	1352762824099	1352762824116	OK	 
ACTION	Main page	9	Profile 1	1352762824098	1352762824128	1352762824099	1352762824128	OK	 
ACTION	Main page	10	Profile 1	1352762824097	1352762824129	1352762824098	1352762824129	OK	 
ACTION	Main page	113	Start of scenario	1352762824147	1352762824147	1352762824147	1352762824147	OK	 
ACTION	Main page	112	Start of scenario	1352762824147	1352762824147	1352762824147	1352762824147	OK	 
ACTION	Main page	113	Dashboard	1352762824147	1352762824160	1352762824148	1352762824160	OK	 
ACTION	Main page	112	Dashboard	1352762824149	1352762824167	1352762824149	1352762824167	OK	 
ACTION	Main page	11	Profile 1	1352762824147	1352762824174	1352762824148	1352762824174	OK	 
ACTION	Main page	114	Start of scenario	1352762824197	1352762824197	1352762824197	1352762824197	OK	 
ACTION	Main page	114	Dashboard	1352762824198	1352762824215	1352762824200	1352762824215	OK	 
ACTION	Main page	12	Profile 1	1352762824198	1352762824234	1352762824200	1352762824234	OK	 
ACTION	Main page	13	Profile 1	1352762824201	1352762824242	1352762824201	1352762824242	OK	 
ACTION	Main page	115	Start of scenario	1352762824246	1352762824246	1352762824246	1352762824246	OK	 
ACTION	Main page	116	Start of scenario	1352762824246	1352762824246	1352762824246	1352762824246	OK	 
ACTION	Main page	115	Dashboard	1352762824246	1352762824259	1352762824247	1352762824259	OK	 
ACTION	Main page	116	Dashboard	1352762824248	1352762824265	1352762824249	1352762824265	OK	 
ACTION	Main page	14	Profile 1	1352762824248	1352762824283	1352762824249	1352762824283	OK	 
ACTION	Main page	15	Profile 1	1352762824246	1352762824283	1352762824247	1352762824283	OK	 
ACTION	Main page	118	Start of scenario	1352762824297	1352762824297	1352762824297	1352762824297	OK	 
ACTION	Main page	117	Start of scenario	1352762824297	1352762824297	1352762824297	1352762824297	OK	 
ACTION	Main page	118	Dashboard	1352762824298	1352762824310	1352762824298	1352762824310	OK	 
ACTION	Main page	117	Dashboard	1352762824299	1352762824316	1352762824300	1352762824316	OK	 
ACTION	Main page	119	Start of scenario	1352762824358	1352762824358	1352762824358	1352762824358	OK	 
ACTION	Main page	120	Start of scenario	1352762824358	1352762824358	1352762824358	1352762824358	OK	 
ACTION	Main page	121	Start of scenario	1352762824396	1352762824396	1352762824396	1352762824396	OK	 
ACTION	Main page	119	Dashboard	1352762824360	1352762824397	1352762824360	1352762824397	OK	 
ACTION	Main page	16	Profile 1	1352762824298	1352762824402	1352762824298	1352762824401	OK	 
ACTION	Main page	18	Profile 1	1352762824360	1352762824405	1352762824360	1352762824405	OK	 
ACTION	Main page	120	Dashboard	1352762824360	1352762824411	1352762824399	1352762824411	OK	 
ACTION	Main page	121	Dashboard	1352762824399	1352762824421	1352762824404	1352762824421	OK	 
ACTION	Main page	17	Profile 1	1352762824360	1352762824431	1352762824400	1352762824431	OK	 
ACTION	Main page	20	Profile 1	1352762824399	1352762824436	1352762824400	1352762824436	OK	 
ACTION	Main page	19	Profile 1	1352762824398	1352762824442	1352762824401	1352762824442	OK	 
ACTION	Main page	122	Start of scenario	1352762824446	1352762824446	1352762824446	1352762824446	OK	 
ACTION	Main page	123	Start of scenario	1352762824446	1352762824446	1352762824446	1352762824446	OK	 
ACTION	Main page	122	Dashboard	1352762824447	1352762824456	1352762824448	1352762824456	OK	 
ACTION	Main page	123	Dashboard	1352762824448	1352762824462	1352762824448	1352762824462	OK	 
ACTION	Main page	21	Profile 1	1352762824447	1352762824480	1352762824448	1352762824480	OK	 
ACTION	Main page	124	Start of scenario	1352762824496	1352762824496	1352762824496	1352762824496	OK	 
ACTION	Main page	124	Dashboard	1352762824497	1352762824513	1352762824498	1352762824513	OK	 
ACTION	Main page	22	Profile 1	1352762824498	1352762824529	1352762824499	1352762824529	OK	 
ACTION	Main page	23	Profile 1	1352762824497	1352762824535	1352762824498	1352762824535	OK	 
ACTION	Main page	126	Start of scenario	1352762824547	1352762824547	1352762824547	1352762824547	OK	 
ACTION	Main page	125	Start of scenario	1352762824547	1352762824547	1352762824547	1352762824547	OK	 
ACTION	Main page	126	Dashboard	1352762824548	1352762824562	1352762824550	1352762824562	OK	 
ACTION	Main page	125	Dashboard	1352762824551	1352762824567	1352762824552	1352762824567	OK	 
ACTION	Main page	24	Profile 1	1352762824548	1352762824580	1352762824550	1352762824580	OK	 
ACTION	Main page	25	Profile 1	1352762824551	1352762824583	1352762824552	1352762824583	OK	 
ACTION	Main page	127	Start of scenario	1352762824598	1352762824598	1352762824598	1352762824598	OK	 
ACTION	Main page	128	Start of scenario	1352762824598	1352762824598	1352762824598	1352762824598	OK	 
ACTION	Main page	127	Dashboard	1352762824599	1352762824611	1352762824600	1352762824611	OK	 
ACTION	Main page	128	Dashboard	1352762824601	1352762824618	1352762824601	1352762824617	OK	 
ACTION	Main page	26	Profile 1	1352762824599	1352762824621	1352762824600	1352762824621	OK	 
ACTION	Main page	129	Start of scenario	1352762824647	1352762824647	1352762824647	1352762824647	OK	 
ACTION	Main page	129	Dashboard	1352762824648	1352762824665	1352762824649	1352762824664	OK	 
ACTION	Main page	27	Profile 1	1352762824648	1352762824694	1352762824649	1352762824694	OK	 
ACTION	Main page	28	Profile 1	1352762824650	1352762824695	1352762824651	1352762824695	OK	 
ACTION	Main page	130	Start of scenario	1352762824697	1352762824697	1352762824697	1352762824697	OK	 
ACTION	Main page	131	Start of scenario	1352762824698	1352762824698	1352762824698	1352762824698	OK	 
ACTION	Main page	130	Dashboard	1352762824698	1352762824709	1352762824700	1352762824709	OK	 
ACTION	Main page	131	Dashboard	1352762824700	1352762824718	1352762824701	1352762824718	OK	 
ACTION	Main page	29	Profile 1	1352762824698	1352762824731	1352762824699	1352762824730	OK	 
ACTION	Main page	30	Profile 1	1352762824700	1352762824733	1352762824701	1352762824733	OK	 
ACTION	Main page	133	Start of scenario	1352762824747	1352762824747	1352762824747	1352762824747	OK	 
ACTION	Main page	132	Start of scenario	1352762824747	1352762824747	1352762824747	1352762824747	OK	 
ACTION	Main page	133	Dashboard	1352762824747	1352762824757	1352762824748	1352762824757	OK	 
ACTION	Main page	132	Dashboard	1352762824748	1352762824766	1352762824749	1352762824766	OK	 
ACTION	Main page	31	Profile 1	1352762824747	1352762824772	1352762824748	1352762824771	OK	 
ACTION	Main page	134	Start of scenario	1352762824797	1352762824797	1352762824797	1352762824797	OK	 
ACTION	Main page	134	Dashboard	1352762824798	1352762824811	1352762824800	1352762824810	OK	 
ACTION	Main page	33	Profile 1	1352762824798	1352762824821	1352762824800	1352762824821	OK	 
